BodyweightKg,BestSquatKg,BestDeadliftKg,RelativeSquatStrength,RelativeDeadliftStrength,Equipment_Raw,Equipment_Single-ply,Equipment_Wraps,Sex_M,AgeCategoryEncoded
81.5,120.0,120.0,1.4723926380368098,1.4723926380368098,1.0,0.0,0.0,1.0,2.0
89.45,277.5,237.5,3.102291783119061,2.655114589155953,1.0,0.0,0.0,1.0,1.0
82.3,305.0,270.0,3.7059538274605104,3.2806804374240586,1.0,0.0,0.0,1.0,2.0
88.2,192.5,240.0,2.1825396825396823,2.7210884353741496,1.0,0.0,0.0,0.0,2.0
79.0,170.0,210.0,2.151898734177215,2.6582278481012658,0.0,1.0,0.0,0.0,1.0
79.83,112.5,167.5,1.4092446448703495,2.0982086934736315,1.0,0.0,0.0,1.0,6.0
126.55,227.5,220.0,1.7977084156459897,1.738443303042276,1.0,0.0,0.0,1.0,2.0
82.7,110.0,152.5,1.3301088270858525,1.8440145102781136,0.0,0.0,1.0,1.0,3.0
97.2,262.5,285.0,2.700617283950617,2.9320987654320985,1.0,0.0,0.0,0.0,2.0
73.0,185.0,237.5,2.5342465753424657,3.2534246575342465,1.0,0.0,0.0,1.0,1.0
149.2,182.5,205.0,1.2231903485254694,1.3739946380697052,0.0,1.0,0.0,1.0,3.0
106.14,170.0,195.0,1.6016581872997928,1.8371961560203505,1.0,0.0,0.0,0.0,2.0
89.9,197.5,287.5,2.1968854282536148,3.197997775305895,0.0,0.0,0.0,1.0,1.0
73.57,185.0,207.5,2.514611934212315,2.820443115400299,1.0,0.0,0.0,0.0,5.0
87.1,200.0,215.0,2.2962112514351323,2.468427095292767,1.0,0.0,0.0,0.0,1.0
117.75,75.0,107.5,0.6369426751592356,0.9129511677282378,0.0,1.0,0.0,0.0,2.0
59.38,122.5,150.0,2.062984169754126,2.526103065005052,0.0,1.0,0.0,1.0,1.0
99.7,210.0,260.0,2.106318956870612,2.6078234704112337,1.0,0.0,0.0,0.0,1.0
112.9,172.5,222.5,1.5279007971656333,1.9707705934455269,1.0,0.0,0.0,1.0,1.0
81.7,145.0,212.5,1.7747858017135862,2.6009791921664625,1.0,0.0,0.0,1.0,2.0
91.83,280.0,325.0,3.0491124904715234,3.5391484264401614,0.0,0.0,1.0,1.0,2.0
72.25,205.0,215.0,2.837370242214533,2.9757785467128026,1.0,0.0,0.0,1.0,1.0
96.45,150.0,185.0,1.5552099533437014,1.918092275790565,0.0,1.0,0.0,1.0,1.0
58.88,102.5,135.0,1.740828804347826,2.292798913043478,1.0,0.0,0.0,1.0,3.0
123.5,255.0,272.5,2.064777327935223,2.2064777327935223,0.0,0.0,1.0,1.0,1.0
74.0,145.0,162.5,1.9594594594594594,2.195945945945946,1.0,0.0,0.0,1.0,2.0
82.0,112.5,185.0,1.3719512195121952,2.2560975609756095,1.0,0.0,0.0,1.0,5.0
99.6,172.5,197.5,1.7319277108433735,1.9829317269076305,1.0,0.0,0.0,1.0,2.0
55.75,110.0,145.0,1.9730941704035874,2.600896860986547,0.0,0.0,1.0,0.0,0.0
66.9,215.0,220.0,3.2137518684603883,3.2884902840059786,1.0,0.0,0.0,1.0,3.0
92.99,208.65,231.33,2.2437896548015916,2.4876868480481775,1.0,0.0,0.0,0.0,1.0
91.85,172.5,210.0,1.8780620577027765,2.286336418072945,1.0,0.0,0.0,0.0,2.0
87.2,150.0,157.5,1.7201834862385321,1.8061926605504586,1.0,0.0,0.0,1.0,6.0
81.65,192.5,205.0,2.357624004898959,2.5107164727495404,0.0,0.0,0.0,1.0,0.0
81.8,155.0,195.0,1.8948655256723717,2.3838630806845966,1.0,0.0,0.0,0.0,0.0
74.66,165.0,217.5,2.210018751674257,2.913206536297884,1.0,0.0,0.0,1.0,2.0
89.22,197.5,250.0,2.2136292311141,2.8020623178659494,1.0,0.0,0.0,1.0,2.0
81.6,190.0,227.5,2.3284313725490198,2.7879901960784315,1.0,0.0,0.0,1.0,1.0
74.4,200.0,245.0,2.6881720430107525,3.293010752688172,1.0,0.0,0.0,0.0,2.0
108.2,255.0,250.0,2.3567467652495377,2.310536044362292,0.0,1.0,0.0,1.0,2.0
61.3,90.0,105.0,1.4681892332789561,1.7128874388254487,1.0,0.0,0.0,1.0,3.0
59.8,167.5,145.0,2.8010033444816056,2.4247491638795986,1.0,0.0,0.0,0.0,0.0
72.76,152.5,172.5,2.0959318306761956,2.3708081363386473,1.0,0.0,0.0,1.0,2.0
150.04,300.0,295.0,1.9994668088509733,1.9661423620367904,1.0,0.0,0.0,1.0,2.0
116.94,137.5,147.5,1.175816658115273,1.2613305968872925,0.0,0.0,1.0,1.0,3.0
123.2,260.0,217.5,2.1103896103896105,1.765422077922078,0.0,0.0,1.0,0.0,2.0
103.53,255.0,232.5,2.4630541871921183,2.2457258765575197,0.0,1.0,0.0,1.0,2.0
66.59,137.5,145.0,2.0648746057966663,2.1775041297492117,1.0,0.0,0.0,1.0,2.0
66.7,177.5,182.5,2.6611694152923535,2.7361319340329833,1.0,0.0,0.0,0.0,0.0
79.3,92.5,120.0,1.1664564943253468,1.5132408575031526,1.0,0.0,0.0,1.0,2.0
61.75,120.0,145.0,1.94331983805668,2.348178137651822,0.0,1.0,0.0,1.0,2.0
92.8,195.0,260.0,2.101293103448276,2.8017241379310347,1.0,0.0,0.0,1.0,2.0
99.1,300.0,285.0,3.027245206861756,2.875882946518668,0.0,1.0,0.0,0.0,1.0
116.6,277.5,330.0,2.3799313893653515,2.8301886792452833,1.0,0.0,0.0,0.0,2.0
91.8,235.0,277.5,2.559912854030501,3.022875816993464,0.0,1.0,0.0,0.0,1.0
104.0,225.0,272.5,2.1634615384615383,2.6201923076923075,1.0,0.0,0.0,0.0,1.0
100.0,330.0,322.5,3.3,3.225,0.0,0.0,1.0,1.0,2.0
88.9,242.67,274.42,2.7296962879640043,3.0868391451068615,0.0,1.0,0.0,1.0,2.0
83.5,180.0,172.5,2.155688622754491,2.065868263473054,1.0,0.0,0.0,0.0,0.0
73.28,215.0,240.0,2.933951965065502,3.2751091703056767,1.0,0.0,0.0,0.0,1.0
73.3,145.0,190.0,1.9781718963165076,2.592087312414734,0.0,0.0,1.0,1.0,2.0
91.7,195.0,275.0,2.1264994547437297,2.998909487459106,1.0,0.0,0.0,1.0,2.0
82.6,235.0,260.0,2.845036319612591,3.14769975786925,0.0,0.0,0.0,1.0,1.0
79.02,205.0,205.0,2.5942799291318654,2.5942799291318654,0.0,0.0,1.0,1.0,3.0
96.0,180.0,235.0,1.875,2.4479166666666665,1.0,0.0,0.0,0.0,1.0
138.8,176.0,182.5,1.2680115273775214,1.3148414985590777,0.0,0.0,1.0,1.0,1.0
55.2,75.0,92.5,1.358695652173913,1.6757246376811594,0.0,0.0,0.0,1.0,2.0
61.8,105.0,160.0,1.6990291262135924,2.5889967637540456,1.0,0.0,0.0,1.0,2.0
81.28,102.06,165.56,1.2556594488188977,2.0369094488188977,0.0,0.0,1.0,1.0,5.0
108.6,282.5,340.0,2.601289134438306,3.130755064456722,0.0,1.0,0.0,1.0,2.0
121.7,303.91,319.78,2.497206244864421,2.6276088742810186,1.0,0.0,0.0,0.0,1.0
56.13,102.5,107.5,1.8261179404952788,1.9151968644218778,1.0,0.0,0.0,1.0,2.0
106.78,182.5,200.0,1.7091215583442592,1.8730099269526128,1.0,0.0,0.0,0.0,3.0
114.31,217.72,226.8,1.9046452628816377,1.9840783833435396,1.0,0.0,0.0,1.0,0.0
107.3,180.0,210.0,1.6775396085740915,1.95712954333644,0.0,0.0,1.0,1.0,1.0
67.3,200.0,242.5,2.971768202080238,3.6032689450222883,0.0,0.0,1.0,1.0,4.0
62.44,115.0,155.0,1.8417680973734787,2.4823830877642536,0.0,0.0,1.0,0.0,3.0
66.3,110.0,127.5,1.6591251885369533,1.9230769230769231,0.0,0.0,1.0,1.0,1.0
74.6,202.5,247.5,2.714477211796247,3.3176943699731907,0.0,0.0,1.0,1.0,2.0
68.76,90.0,125.5,1.3089005235602094,1.8251890634089585,1.0,0.0,0.0,1.0,0.0
78.9,175.0,197.5,2.217997465145754,2.503168567807351,0.0,0.0,1.0,1.0,1.0
108.5,235.0,272.5,2.165898617511521,2.511520737327189,1.0,0.0,0.0,1.0,3.0
100.0,204.12,260.82,2.0412,2.6082,0.0,1.0,0.0,0.0,1.0
67.5,155.0,175.0,2.2962962962962963,2.5925925925925926,1.0,0.0,0.0,1.0,2.0
105.23,295.0,330.0,2.8033830656656846,3.135987836168393,1.0,0.0,0.0,0.0,1.0
62.38,120.0,152.5,1.923693491503687,2.4446938121192687,1.0,0.0,0.0,0.0,2.0
76.29,151.95,145.15,1.9917420369642151,1.902608467689081,0.0,0.0,1.0,1.0,2.0
87.8,200.0,205.0,2.277904328018223,2.334851936218679,0.0,1.0,0.0,1.0,4.0
106.8,215.0,272.5,2.01310861423221,2.551498127340824,1.0,0.0,0.0,0.0,2.0
66.3,142.5,152.5,2.1493212669683257,2.3001508295625945,1.0,0.0,0.0,0.0,3.0
59.0,182.5,215.0,3.093220338983051,3.6440677966101696,1.0,0.0,0.0,1.0,2.0
46.7,102.5,110.0,2.1948608137044965,2.355460385438972,0.0,0.0,1.0,0.0,1.0
126.72,260.0,260.0,2.051767676767677,2.051767676767677,0.0,0.0,1.0,1.0,2.0
85.28,170.0,217.5,1.9934333958724202,2.550422138836773,1.0,0.0,0.0,0.0,2.0
80.4,192.5,220.0,2.394278606965174,2.7363184079601988,0.0,0.0,1.0,1.0,0.0
107.86,157.5,217.5,1.460226219173002,2.0165028740960507,0.0,0.0,1.0,1.0,3.0
82.5,183.7,226.8,2.2266666666666666,2.749090909090909,1.0,0.0,0.0,0.0,2.0
58.6,112.5,150.0,1.9197952218430034,2.5597269624573378,1.0,0.0,0.0,0.0,2.0
120.0,315.0,270.0,2.625,2.25,0.0,0.0,1.0,1.0,3.0
69.2,160.0,187.5,2.312138728323699,2.709537572254335,1.0,0.0,0.0,0.0,1.0
78.1,142.5,175.0,1.8245838668373882,2.240717029449424,1.0,0.0,0.0,1.0,2.0
51.4,172.5,180.0,3.3560311284046693,3.501945525291829,1.0,0.0,0.0,1.0,1.0
70.2,90.0,110.0,1.282051282051282,1.5669515669515668,1.0,0.0,0.0,1.0,1.0
73.4,160.0,190.0,2.17983651226158,2.5885558583106265,1.0,0.0,0.0,1.0,1.0
66.35,170.0,190.0,2.5621703089675965,2.8636021100226077,1.0,0.0,0.0,1.0,2.0
89.3,272.5,317.5,3.0515117581187012,3.555431131019037,1.0,0.0,0.0,1.0,1.0
66.7,105.0,137.5,1.5742128935532234,2.0614692653673163,1.0,0.0,0.0,1.0,2.0
98.4,290.0,290.0,2.947154471544715,2.947154471544715,0.0,0.0,1.0,1.0,2.0
88.68,207.5,217.5,2.339873703202526,2.452638700947226,1.0,0.0,0.0,0.0,2.0
88.4,200.0,242.5,2.262443438914027,2.743212669683258,1.0,0.0,0.0,1.0,4.0
107.6,175.0,237.5,1.6263940520446099,2.2072490706319705,1.0,0.0,0.0,1.0,2.0
46.5,95.0,120.0,2.043010752688172,2.5806451612903225,1.0,0.0,0.0,0.0,2.0
64.86,62.5,97.5,0.9636139377119951,1.5032377428307122,1.0,0.0,0.0,1.0,4.0
66.6,85.0,125.0,1.2762762762762765,1.876876876876877,0.0,1.0,0.0,1.0,5.0
101.0,185.0,235.0,1.8316831683168318,2.3267326732673266,1.0,0.0,0.0,1.0,1.0
138.35,197.31,213.19,1.426165522226238,1.540946873870618,0.0,0.0,1.0,1.0,2.0
59.4,155.0,157.5,2.6094276094276094,2.6515151515151514,1.0,0.0,0.0,1.0,2.0
64.05,212.5,170.0,3.317720530835285,2.6541764246682282,0.0,0.0,0.0,0.0,2.0
117.12,275.0,220.0,2.34801912568306,1.8784153005464481,0.0,1.0,0.0,0.0,0.0
54.7,187.5,200.0,3.4277879341864717,3.6563071297989027,1.0,0.0,0.0,1.0,2.0
102.1,225.0,252.5,2.2037218413320274,2.4730656219392753,1.0,0.0,0.0,0.0,1.0
63.5,102.5,120.0,1.6141732283464567,1.889763779527559,1.0,0.0,0.0,1.0,3.0
94.3,165.0,182.5,1.7497348886532345,1.9353128313891834,0.0,0.0,1.0,0.0,3.0
88.0,245.0,250.0,2.784090909090909,2.840909090909091,1.0,0.0,0.0,1.0,0.0
50.3,102.5,137.5,2.0377733598409544,2.733598409542744,0.0,0.0,1.0,1.0,2.0
64.0,145.0,162.5,2.265625,2.5390625,1.0,0.0,0.0,1.0,2.0
71.75,127.5,150.0,1.7770034843205575,2.0905923344947737,1.0,0.0,0.0,1.0,2.0
58.9,180.0,224.0,3.0560271646859083,3.803056027164686,1.0,0.0,0.0,1.0,2.0
69.7,105.0,117.5,1.5064562410329985,1.6857962697274032,1.0,0.0,0.0,1.0,2.0
60.7,152.5,177.5,2.5123558484349258,2.9242174629324547,1.0,0.0,0.0,1.0,1.0
108.5,290.0,290.0,2.672811059907834,2.672811059907834,1.0,0.0,0.0,0.0,1.0
119.6,230.0,280.0,1.9230769230769231,2.3411371237458196,1.0,0.0,0.0,1.0,2.0
90.6,162.5,220.0,1.7935982339955852,2.4282560706401766,1.0,0.0,0.0,1.0,2.0
53.64,90.0,102.5,1.6778523489932886,1.9108873974645786,0.0,1.0,0.0,0.0,1.0
62.77,167.5,180.0,2.6684722000955867,2.8676119165206306,1.0,0.0,0.0,1.0,3.0
109.2,212.5,260.0,1.945970695970696,2.380952380952381,1.0,0.0,0.0,1.0,3.0
47.58,97.5,90.7,2.0491803278688527,1.9062631357713327,1.0,0.0,0.0,1.0,0.0
69.5,85.0,102.5,1.223021582733813,1.474820143884892,1.0,0.0,0.0,1.0,3.0
125.4,300.0,270.0,2.3923444976076556,2.15311004784689,1.0,0.0,0.0,1.0,2.0
123.4,297.5,292.5,2.4108589951377635,2.3703403565640193,1.0,0.0,0.0,1.0,2.0
63.25,105.0,112.5,1.6600790513833992,1.7786561264822134,1.0,0.0,0.0,0.0,2.0
97.4,300.0,275.0,3.0800821355236137,2.8234086242299794,1.0,0.0,0.0,1.0,2.0
108.77,340.19,333.39,3.1276087156385035,3.0650914774294384,0.0,1.0,0.0,0.0,2.0
54.2,95.0,125.0,1.7527675276752768,2.3062730627306274,1.0,0.0,0.0,0.0,0.0
66.0,90.0,125.0,1.3636363636363635,1.893939393939394,0.0,0.0,1.0,1.0,3.0
82.1,190.0,237.5,2.3142509135200977,2.892813641900122,1.0,0.0,0.0,1.0,1.0
98.8,265.0,322.5,2.682186234817814,3.2641700404858303,1.0,0.0,0.0,1.0,3.0
124.33,240.0,187.5,1.9303466580873483,1.5080833266307407,1.0,0.0,0.0,1.0,2.0
70.3,172.5,165.0,2.453769559032717,2.3470839260312943,0.0,0.0,1.0,1.0,0.0
73.7,210.0,247.5,2.8493894165535956,3.3582089552238803,1.0,0.0,0.0,1.0,2.0
81.5,177.5,190.0,2.1779141104294477,2.331288343558282,1.0,0.0,0.0,1.0,2.0
96.75,180.0,235.0,1.8604651162790697,2.4289405684754524,0.0,0.0,1.0,1.0,2.0
91.5,200.0,212.5,2.185792349726776,2.3224043715846996,1.0,0.0,0.0,0.0,1.0
71.0,112.5,130.0,1.5845070422535212,1.8309859154929577,0.0,0.0,1.0,1.0,4.0
58.6,145.0,120.0,2.4744027303754264,2.04778156996587,1.0,0.0,0.0,0.0,1.0
53.3,75.0,70.0,1.4071294559099439,1.3133208255159476,1.0,0.0,0.0,0.0,1.0
50.02,65.0,90.0,1.2994802079168333,1.799280287884846,0.0,0.0,1.0,1.0,2.0
40.82,70.0,70.0,1.7148456638902498,1.7148456638902498,0.0,0.0,1.0,0.0,0.0
139.25,250.0,282.5,1.7953321364452424,2.028725314183124,1.0,0.0,0.0,1.0,2.0
79.3,167.5,215.0,2.1122320302648174,2.711223203026482,1.0,0.0,0.0,1.0,2.0
97.15,227.5,275.0,2.341739577972208,2.83067421513124,1.0,0.0,0.0,0.0,2.0
137.3,282.5,275.0,2.0575382374362707,2.002913328477786,0.0,1.0,0.0,1.0,3.0
81.9,172.5,170.0,2.1062271062271063,2.0757020757020754,1.0,0.0,0.0,1.0,1.0
82.6,215.0,260.0,2.602905569007264,3.14769975786925,1.0,0.0,0.0,1.0,2.0
65.1,180.0,222.5,2.764976958525346,3.417818740399386,1.0,0.0,0.0,1.0,2.0
109.0,310.0,320.0,2.8440366972477062,2.9357798165137616,0.0,1.0,0.0,1.0,1.0
91.8,262.5,295.0,2.8594771241830066,3.213507625272331,1.0,0.0,0.0,1.0,1.0
59.1,142.5,197.5,2.4111675126903553,3.341793570219966,1.0,0.0,0.0,1.0,1.0
84.0,135.0,170.0,1.6071428571428572,2.0238095238095237,1.0,0.0,0.0,1.0,5.0
119.55,232.5,250.0,1.944792973651192,2.091175240485153,0.0,0.0,1.0,1.0,2.0
89.63,137.5,205.0,1.5340845698984715,2.287180631484994,0.0,1.0,0.0,1.0,4.0
73.8,140.0,150.0,1.897018970189702,2.032520325203252,0.0,0.0,1.0,0.0,1.0
75.3,77.5,87.5,1.0292164674634794,1.1620185922974768,1.0,0.0,0.0,1.0,2.0
105.84,215.0,225.0,2.0313681027966743,2.1258503401360542,1.0,0.0,0.0,0.0,2.0
82.5,185.0,222.5,2.242424242424242,2.696969696969697,1.0,0.0,0.0,0.0,2.0
105.4,270.0,275.0,2.5616698292220113,2.609108159392789,0.0,1.0,0.0,1.0,2.0
83.8,100.0,122.5,1.1933174224343677,1.4618138424821003,0.0,0.0,1.0,0.0,3.0
60.5,132.5,145.0,2.190082644628099,2.396694214876033,0.0,1.0,0.0,1.0,1.0
65.59,87.5,142.5,1.3340448239060831,2.1725872846470495,1.0,0.0,0.0,0.0,2.0
61.05,90.7,124.7,1.4856674856674859,2.0425880425880427,0.0,0.0,1.0,1.0,0.0
89.8,137.5,142.5,1.5311804008908687,1.586859688195991,1.0,0.0,0.0,0.0,2.0
115.55,110.0,135.0,0.9519688446559931,1.168325400259628,0.0,0.0,0.0,1.0,2.0
99.6,310.0,285.0,3.112449799196787,2.86144578313253,0.0,0.0,1.0,1.0,2.0
88.95,240.0,267.5,2.6981450252951094,3.0073074761101743,1.0,0.0,0.0,1.0,1.0
114.67,217.5,228.0,1.8967471875817563,1.9883142931891515,0.0,1.0,0.0,1.0,0.0
54.4,107.5,152.5,1.9761029411764706,2.8033088235294117,1.0,0.0,0.0,1.0,3.0
89.6,260.0,280.0,2.9017857142857144,3.125,1.0,0.0,0.0,0.0,1.0
66.5,100.0,130.0,1.5037593984962405,1.9548872180451127,1.0,0.0,0.0,0.0,2.0
82.15,182.5,210.0,2.221545952525867,2.5562994522215456,1.0,0.0,0.0,1.0,1.0
59.6,92.99,104.33,1.5602348993288588,1.7505033557046978,1.0,0.0,0.0,1.0,3.0
67.7,80.0,110.0,1.1816838995568686,1.6248153618906942,1.0,0.0,0.0,0.0,3.0
96.25,120.0,142.5,1.2467532467532467,1.4805194805194806,1.0,0.0,0.0,1.0,4.0
108.2,235.0,265.0,2.1719038817005543,2.4491682070240297,1.0,0.0,0.0,0.0,3.0
76.9,200.0,200.0,2.600780234070221,2.600780234070221,0.0,0.0,1.0,1.0,5.0
118.0,272.5,295.0,2.309322033898305,2.5,1.0,0.0,0.0,1.0,2.0
108.6,250.0,227.5,2.3020257826887662,2.0948434622467773,1.0,0.0,0.0,1.0,4.0
117.85,237.5,330.0,2.0152736529486637,2.800169707254985,1.0,0.0,0.0,0.0,1.0
60.0,90.0,105.0,1.5,1.75,1.0,0.0,0.0,1.0,3.0
72.7,117.5,107.5,1.6162310866574965,1.4786795048143053,0.0,1.0,0.0,1.0,1.0
81.4,192.5,232.5,2.364864864864865,2.856265356265356,1.0,0.0,0.0,0.0,2.0
69.9,110.0,152.5,1.5736766809728182,2.1816881258941345,1.0,0.0,0.0,1.0,3.0
82.39,320.0,280.0,3.883966500788931,3.398470688190314,1.0,0.0,0.0,1.0,2.0
92.2,250.0,282.5,2.7114967462039044,3.063991323210412,0.0,0.0,1.0,1.0,1.0
119.0,215.0,275.0,1.8067226890756303,2.310924369747899,1.0,0.0,0.0,0.0,2.0
103.75,160.0,270.0,1.5421686746987953,2.602409638554217,1.0,0.0,0.0,0.0,3.0
86.1,217.5,267.5,2.526132404181185,3.1068524970963995,1.0,0.0,0.0,1.0,2.0
84.9,150.0,172.5,1.7667844522968197,2.0318021201413425,1.0,0.0,0.0,1.0,2.0
106.96,180.0,222.5,1.6828721017202695,2.080216903515333,1.0,0.0,0.0,0.0,2.0
108.1,290.0,282.5,2.6827012025901946,2.6133209990749307,0.0,1.0,0.0,1.0,2.0
56.61,165.0,147.5,2.9146793852676205,2.605546723193782,0.0,1.0,0.0,1.0,1.0
96.1,231.0,262.5,2.403746097814776,2.7315296566077003,0.0,1.0,0.0,1.0,0.0
112.7,212.5,222.5,1.885536823425022,1.9742679680567878,0.0,0.0,1.0,1.0,2.0
114.31,222.5,235.0,1.9464613769573964,2.055813139707812,1.0,0.0,0.0,0.0,3.0
87.27,265.0,250.0,3.0365532256216343,2.864672854360032,1.0,0.0,0.0,1.0,3.0
115.1,167.5,155.0,1.4552562988705475,1.3466550825369246,1.0,0.0,0.0,1.0,1.0
137.5,400.0,355.0,2.909090909090909,2.581818181818182,0.0,0.0,1.0,0.0,2.0
81.25,97.5,155.0,1.2,1.9076923076923078,0.0,0.0,1.0,1.0,6.0
80.5,215.0,170.0,2.670807453416149,2.111801242236025,1.0,0.0,0.0,1.0,1.0
88.6,215.0,220.0,2.4266365688487586,2.483069977426637,0.0,0.0,1.0,1.0,1.0
85.5,185.0,192.5,2.1637426900584797,2.2514619883040936,1.0,0.0,0.0,1.0,4.0
72.75,190.0,250.0,2.611683848797251,3.4364261168384878,0.0,0.0,1.0,0.0,0.0
109.9,140.0,130.0,1.2738853503184713,1.1828935395814375,0.0,1.0,0.0,1.0,0.0
112.6,205.0,250.0,1.8206039076376554,2.2202486678507993,0.0,1.0,0.0,0.0,2.0
110.5,230.0,250.0,2.081447963800905,2.262443438914027,1.0,0.0,0.0,1.0,2.0
67.1,115.0,132.5,1.7138599105812222,1.9746646795827125,1.0,0.0,0.0,0.0,2.0
92.7,230.0,265.0,2.481121898597627,2.8586839266450914,1.0,0.0,0.0,1.0,2.0
55.4,72.5,90.0,1.3086642599277978,1.6245487364620939,0.0,1.0,0.0,1.0,2.0
110.04,147.5,147.5,1.3404216648491456,1.3404216648491456,0.0,0.0,1.0,1.0,3.0
121.05,297.5,292.5,2.4576621230896323,2.41635687732342,1.0,0.0,0.0,0.0,2.0
89.1,237.5,255.0,2.665544332210999,2.861952861952862,1.0,0.0,0.0,1.0,2.0
51.53,110.0,110.0,2.134678827867262,2.134678827867262,1.0,0.0,0.0,0.0,2.0
91.12,170.0,217.5,1.8656716417910446,2.3869622475856014,1.0,0.0,0.0,1.0,1.0
76.4,167.5,197.5,2.1924083769633507,2.5850785340314135,1.0,0.0,0.0,0.0,1.0
72.53,145.0,190.0,1.9991727561009238,2.619605680408107,0.0,0.0,1.0,0.0,0.0
83.01,230.0,227.5,2.7707505119865075,2.7406336585953497,1.0,0.0,0.0,1.0,1.0
46.8,162.5,145.0,3.4722222222222223,3.0982905982905984,1.0,0.0,0.0,1.0,2.0
101.56,350.0,285.0,3.4462386766443482,2.806222922410398,1.0,0.0,0.0,0.0,3.0
64.5,167.5,187.5,2.5968992248062017,2.9069767441860463,1.0,0.0,0.0,0.0,1.0
72.6,122.5,145.0,1.6873278236914602,1.997245179063361,1.0,0.0,0.0,0.0,4.0
79.3,155.0,222.5,1.9546027742749055,2.805800756620429,1.0,0.0,0.0,1.0,1.0
90.4,120.0,167.5,1.327433628318584,1.8528761061946901,1.0,0.0,0.0,1.0,2.0
48.0,92.99,127.01,1.9372916666666666,2.6460416666666666,0.0,0.0,1.0,1.0,2.0
74.0,145.0,187.5,1.9594594594594594,2.5337837837837838,0.0,1.0,0.0,1.0,2.0
143.29,249.48,276.69,1.741084513922814,1.9309791332263244,1.0,0.0,0.0,1.0,3.0
121.95,227.5,272.5,1.865518655186552,2.234522345223452,1.0,0.0,0.0,1.0,1.0
117.03,240.0,275.0,2.050756216354781,2.349824831239853,1.0,0.0,0.0,0.0,2.0
62.2,102.5,105.0,1.647909967845659,1.6881028938906752,0.0,0.0,1.0,0.0,2.0
51.6,82.5,102.5,1.5988372093023255,1.9864341085271318,0.0,0.0,1.0,1.0,1.0
89.6,117.5,155.0,1.3113839285714286,1.7299107142857144,1.0,0.0,0.0,1.0,3.0
65.1,132.5,170.0,2.035330261136713,2.61136712749616,1.0,0.0,0.0,0.0,2.0
65.77,105.0,117.5,1.5964725558765396,1.7865288125285086,1.0,0.0,0.0,1.0,3.0
91.4,202.5,240.0,2.2155361050328226,2.62582056892779,1.0,0.0,0.0,0.0,1.0
57.13,112.5,115.0,1.969193068440399,2.012952914405741,1.0,0.0,0.0,0.0,1.0
123.3,332.5,325.0,2.6966747769667476,2.6358475263584755,1.0,0.0,0.0,0.0,2.0
67.32,97.5,110.0,1.448306595365419,1.6339869281045754,1.0,0.0,0.0,1.0,5.0
74.25,207.5,225.0,2.7946127946127945,3.0303030303030303,1.0,0.0,0.0,1.0,2.0
55.2,92.5,102.5,1.6757246376811594,1.8568840579710144,1.0,0.0,0.0,1.0,2.0
71.4,102.5,130.0,1.4355742296918765,1.8207282913165264,0.0,1.0,0.0,1.0,5.0
121.0,235.0,280.0,1.9421487603305785,2.3140495867768593,0.0,0.0,1.0,1.0,2.0
74.5,85.0,135.0,1.1409395973154361,1.8120805369127517,1.0,0.0,0.0,1.0,3.0
92.5,187.5,240.0,2.027027027027027,2.5945945945945947,1.0,0.0,0.0,0.0,3.0
104.75,300.0,275.0,2.863961813842482,2.6252983293556085,1.0,0.0,0.0,0.0,2.0
56.0,95.0,120.0,1.6964285714285714,2.142857142857143,0.0,0.0,1.0,0.0,1.0
47.9,92.5,115.0,1.931106471816284,2.4008350730688934,1.0,0.0,0.0,1.0,2.0
61.7,100.0,127.5,1.6207455429497568,2.06645056726094,0.0,0.0,1.0,1.0,2.0
99.0,270.0,272.5,2.727272727272727,2.7525252525252526,1.0,0.0,0.0,1.0,1.0
60.0,122.5,182.5,2.0416666666666665,3.0416666666666665,1.0,0.0,0.0,1.0,2.0
55.34,97.5,127.5,1.7618359233827248,2.303939284423563,0.0,0.0,1.0,1.0,2.0
72.3,202.5,220.0,2.8008298755186725,3.042876901798064,1.0,0.0,0.0,0.0,0.0
82.5,195.0,235.0,2.3636363636363638,2.8484848484848486,1.0,0.0,0.0,1.0,1.0
96.5,150.0,227.5,1.5544041450777202,2.3575129533678756,1.0,0.0,0.0,1.0,0.0
88.9,142.5,157.5,1.6029246344206973,1.7716535433070866,1.0,0.0,0.0,1.0,5.0
66.7,117.93,156.49,1.7680659670164918,2.346176911544228,1.0,0.0,0.0,1.0,2.0
86.42,180.0,170.0,2.0828511918537376,1.967137236750752,1.0,0.0,0.0,0.0,5.0
82.0,192.5,75.0,2.347560975609756,0.9146341463414634,1.0,0.0,0.0,1.0,3.0
108.23,200.0,275.0,1.8479164741753673,2.5408851519911297,0.0,1.0,0.0,1.0,2.0
95.65,95.0,122.5,0.9932043910088865,1.280710925248301,0.0,0.0,1.0,0.0,0.0
93.76,280.0,240.0,2.986348122866894,2.5597269624573378,1.0,0.0,0.0,1.0,3.0
107.77,233.6,283.5,2.1675791036466547,2.6306022084067924,0.0,0.0,1.0,0.0,3.0
73.6,160.0,182.5,2.173913043478261,2.4796195652173916,1.0,0.0,0.0,0.0,1.0
90.22,87.5,180.0,0.9698514741742408,1.9951230325870095,0.0,1.0,0.0,0.0,6.0
118.66,365.0,347.5,3.076015506489129,2.9285353109725265,1.0,0.0,0.0,1.0,2.0
67.5,117.5,132.5,1.7407407407407407,1.962962962962963,1.0,0.0,0.0,1.0,2.0
